Department,Category,AccountCode,AccountName,     BudgetAmount     ,Period
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/09/2024
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/10/2024
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/11/2024
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/12/2024
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/01/2025
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/02/2025
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/03/2025
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/04/2025
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/05/2025
ADMINISTRATION,INDIRECT COST,610403,REPAIRS - FURNITURE & FITTINGS,500,01/06/2025
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"284,475.95",01/07/2024
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"291,669.77",01/08/2024
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"276,336.68",01/09/2024
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"259,881.32",01/10/2024
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"258,460.04",01/11/2024
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"251,444.54",01/12/2024
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"252,927.20",01/01/2025
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"220,708.70",01/02/2025
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"214,998.86",01/03/2025
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"214,369.34",01/04/2025
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"205,413.02",01/05/2025
ADMINISTRATION,INDIRECT COST,610501,FINANCE COSTS,"200,154.38",01/06/2025
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/07/2024
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/08/2024
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/09/2024
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/10/2024
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/11/2024
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/12/2024
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/01/2025
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/02/2025
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/03/2025
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/04/2025
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/05/2025
ADMINISTRATION,INDIRECT COST,610502,BANK CHARGES & COMMISSION,"186,470.00",01/06/2025
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-713,557.89",01/07/2024
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-735,957.89",01/08/2024
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-373,357.89",01/09/2024
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-397,157.89",01/10/2024
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-416,757.89",01/11/2024
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-443,357.89",01/12/2024
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-467,157.89",01/01/2025
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-488,157.89",01/02/2025
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-510,557.89",01/03/2025
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-532,957.89",01/04/2025
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-555,357.89",01/05/2025
ADMINISTRATION,INDIRECT COST,610503,FOREX DIFFERENCES,"-555,357.89",01/06/2025
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"1,909,857.66",01/07/2024
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"54,150.00",01/08/2024
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"59,550.00",01/09/2024
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"39,150.00",01/10/2024
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"54,150.00",01/11/2024
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"34,150.00",01/12/2024
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"1,806,515.93",01/01/2025
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"231,022.45",01/02/2025
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"272,944.72",01/03/2025
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"37,736.90",01/04/2025
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"549,250.00",01/05/2025
ADMINISTRATION,INDIRECT COST,610505,LICENSES PERMITS & SUBS,"37,050.00",01/06/2025
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/07/2024
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/08/2024
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/09/2024
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/10/2024
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/11/2024
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/12/2024
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/01/2025
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/02/2025
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/03/2025
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/04/2025
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/05/2025
ADMINISTRATION,INDIRECT COST,610506,SANITATION & CLEANING,"40,000.00",01/06/2025
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/07/2024
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/08/2024
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/09/2024
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/10/2024
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/11/2024
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/12/2024
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/01/2025
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/02/2025
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/03/2025
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/04/2025
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/05/2025
ADMINISTRATION,INDIRECT COST,610508,SECURITY EXPENSE,"1,223,566.74",01/06/2025
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,"2,801,929.75",01/07/2024
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/08/2024
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,"6,362,770.09",01/09/2024
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/10/2024
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/11/2024
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/12/2024
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/01/2025
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,"79,492.11",01/02/2025
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/03/2025
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/04/2025
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,"69,258.25",01/05/2025
ADMINISTRATION,INDIRECT COST,610509,INSURANCE,0,01/06/2025
ADMINISTRATION,INDIRECT COST,610517,CSR,"46,000.00",01/07/2024
ADMINISTRATION,INDIRECT COST,610517,CSR,"10,000.00",01/08/2024
ADMINISTRATION,INDIRECT COST,610517,CSR,"46,000.00",01/09/2024
ADMINISTRATION,INDIRECT COST,610517,CSR,"71,000.00",01/10/2024
ADMINISTRATION,INDIRECT COST,610517,CSR,"46,000.00",01/11/2024
ADMINISTRATION,INDIRECT COST,610517,CSR,"10,000.00",01/12/2024
ADMINISTRATION,INDIRECT COST,610517,CSR,"46,000.00",01/01/2025
ADMINISTRATION,INDIRECT COST,610517,CSR,"46,000.00",01/02/2025
ADMINISTRATION,INDIRECT COST,610517,CSR,"196,000.00",01/03/2025
ADMINISTRATION,INDIRECT COST,610517,CSR,"60,000.00",01/04/2025
ADMINISTRATION,INDIRECT COST,610517,CSR,"46,000.00",01/05/2025
ADMINISTRATION,INDIRECT COST,610517,CSR,"276,000.00",01/06/2025
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/07/2024
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/08/2024
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/09/2024
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/10/2024
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/11/2024
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/12/2024
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/01/2025
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/02/2025
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/03/2025
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/04/2025
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/05/2025
ADMINISTRATION,INDIRECT COST,610518,WILDFIRE FOOTBALL CLUB,"75,000.00",01/06/2025
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/07/2024
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/08/2024
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/09/2024
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/10/2024
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/11/2024
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/12/2024
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/01/2025
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/02/2025
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/03/2025
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/04/2025
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/05/2025
ADMINISTRATION,INDIRECT COST,999999,ROUNDINGS,5,01/06/2025
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/07/2024
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/08/2024
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/09/2024
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/10/2024
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/11/2024
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/12/2024
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/01/2025
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/02/2025
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/03/2025
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/04/2025
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/05/2025
ADMINISTRATION,INDIRECT COST,610101,DIRECTORS REMUNERATION,"3,397,700.00",01/06/2025
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/07/2024
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/08/2024
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/09/2024
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/10/2024
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/11/2024
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/12/2024
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/01/2025
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/02/2025
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/03/2025
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/04/2025
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/05/2025
PACKHOUSE,INDIRECT COST,600916,CANTEEN EXPENSES,"83,700.00",01/06/2025
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/07/2024
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/08/2024
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/09/2024
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/10/2024
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/11/2024
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/12/2024
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/01/2025
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/02/2025
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/03/2025
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/04/2025
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/05/2025
PACKHOUSE,DIRECT COST,600111,FIELD BUCKETS,0,01/06/2025
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"831,981.39",01/07/2024
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,047,233.22",01/08/2024
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,039,256.04",01/09/2024
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,280,467.80",01/10/2024
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,173,097.71",01/11/2024
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,188,878.50",01/12/2024
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,319,719.05",01/01/2025
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,073,600.40",01/02/2025
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,161,724.62",01/03/2025
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,074,352.31",01/04/2025
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"1,425,140.80",01/05/2025
PACKHOUSE,DIRECT COST,600402,INSPECTION & CESS,"996,934.44",01/06/2025
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/07/2024
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/08/2024
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/09/2024
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/10/2024
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/11/2024
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/12/2024
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/01/2025
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/02/2025
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/03/2025
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/04/2025
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/05/2025
PACKHOUSE,DIRECT COST,600404,HANDLING CHARGES,"90,000.00",01/06/2025
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/07/2024
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/08/2024
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/09/2024
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/10/2024
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/11/2024
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/12/2024
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/01/2025
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/02/2025
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/03/2025
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/04/2025
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/05/2025
PACKHOUSE,DIRECT COST,600407,TRANSPORT/FREIGHT CHARGES,"830,056.00",01/06/2025
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"223,532.95",01/07/2024
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"173,382.80",01/08/2024
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"198,375.47",01/09/2024
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"197,882.88",01/10/2024
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"203,233.00",01/11/2024
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"210,640.84",01/12/2024
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"191,632.24",01/01/2025
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"186,482.29",01/02/2025
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"218,852.31",01/03/2025
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"161,704.65",01/04/2025
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"177,717.39",01/05/2025
PACKHOUSE,DIRECT COST,600502,ELECTRICITY - COLDROOM,"196,809.15",01/06/2025
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/07/2024
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/08/2024
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/09/2024
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/10/2024
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/11/2024
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/12/2024
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/01/2025
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/02/2025
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/03/2025
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/04/2025
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/05/2025
PACKHOUSE,INDIRECT COST,600901,REPAIRS - COLDROOM,"25,000.00",01/06/2025
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/07/2024
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/08/2024
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/09/2024
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/10/2024
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/11/2024
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/12/2024
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/01/2025
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/02/2025
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/03/2025
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/04/2025
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/05/2025
PACKHOUSE,INDIRECT COST,600902,REPAIRS - FARM MACHINERY & EQU,"62,500.00",01/06/2025
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/07/2024
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/08/2024
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/09/2024
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/10/2024
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/11/2024
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/12/2024
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/01/2025
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/02/2025
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/03/2025
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/04/2025
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/05/2025
PACKHOUSE,INDIRECT COST,600909,REPAIRS - BUILDINGS,"10,000.00",01/06/2025
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"47,826.20",01/07/2024
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"46,258.71",01/08/2024
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"48,658.71",01/09/2024
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"47,826.20",01/10/2024
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"81,258.71",01/11/2024
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"47,091.22",01/12/2024
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"46,258.71",01/01/2025
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"46,258.71",01/02/2025
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"64,408.71",01/03/2025
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"47,826.20",01/04/2025
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"46,258.71",01/05/2025
PACKHOUSE,INDIRECT COST,601003,STAFF MEDICAL EXPENSE,"48,658.71",01/06/2025
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/07/2024
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/08/2024
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/09/2024
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/10/2024
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/11/2024
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/12/2024
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/01/2025
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/02/2025
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/03/2025
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/04/2025
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/05/2025
PACKHOUSE,INDIRECT COST,601007,FUNERAL EXPENSES,0,01/06/2025
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/07/2024
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/08/2024
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/09/2024
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/10/2024
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/11/2024
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/12/2024
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/01/2025
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/02/2025
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/03/2025
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/04/2025
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/05/2025
PACKHOUSE,INDIRECT COST,601008,WORKERS WELFARE,0,01/06/2025
PACKHOUSE,INDIRECT COST,610106,TRAVEL & ACCOMODATION,0,01/07/2024
PACKHOUSE,INDIRECT COST,610106,TRAVEL & ACCOMODATION,0,01/08/2024
PACKHOUSE,INDIRECT COST,610106,TRAVEL & ACCOMODATION,0,01/09/2024
PACKHOUSE,INDIRECT COST,610106,TRAVEL & ACCOMODATION,0,01/10/2024
PACKHOUSE,INDIRECT COST,610106,TRAVEL & ACCOMODATION,0,01/11/2024
